source_path	dest_name	bytes	sha256
trunk_main_dev/results/intermediates/02_trunk_main/adata_morph_SMD_.h5ad	adata_morph_SMD_.h5ad	4715620	53986aee92559b8c874236354fb4533acb4296c3226dacf69cffc01d5d75b234
