source_path	dest_name	bytes	sha256
LPM_transplant/results/tables/02_foxf1_positive_identity_summary.tsv	02_foxf1_positive_identity_summary.tsv	51017	aae28f6cc3f311ac2fa88736793c0466f6d72d36fbb5fbb28377eb4910df1fbc
