measurement_name	bin_idx	bin_start_um	bin_end_um	bin_mid_um	bin_width_um	total_count_px	n_images	mean	sd	sem
fixed_tagyfp_bgz_over_dapi_gate	11	378.3209533691406	392.9526672363281	385.707275390625	14.6317138671875	449175	34	3.7068368315243896e-05	8.413501327328975e-05	1.4429035737315393e-05
fixed_tagyfp_bgz_over_dapi_gate	12	392.95269775390625	406.8211669921875	399.94439697265625	13.86846923828125	449175	34	3.298514526176512e-05	8.39037129151671e-05	1.4389368053154403e-05
fixed_tagyfp_bgz_over_dapi_gate	13	406.8211975097656	420.0605773925781	413.485595703125	13.2393798828125	449176	34	2.9668639287445546e-05	7.968014924662305e-05	1.3665032859739793e-05
fixed_tagyfp_bgz_over_dapi_gate	14	420.0605773925781	432.7952880859375	426.46588134765625	12.734710693359375	449176	34	2.9106501729609806e-05	7.343205048755534e-05	1.2593492762729015e-05
fixed_tagyfp_bgz_over_dapi_gate	15	432.79534912109375	445.1282043457031	438.9984436035156	12.332855224609375	449176	34	2.7833586152743973e-05	6.917739472057698e-05	1.1863825318423812e-05
fixed_tagyfp_bgz_over_dapi_gate	16	445.1282043457031	457.19500732421875	451.15997314453125	12.066802978515625	449178	34	2.6423469441450672e-05	6.545905003514791e-05	1.122613446580056e-05
fixed_tagyfp_bgz_over_dapi_gate	17	457.19500732421875	469.21502685546875	463.2115783691406	12.02001953125	449176	34	2.516771349505956e-05	5.9589118178828324e-05	1.021944945755881e-05
fixed_tagyfp_bgz_over_dapi_gate	18	469.2150573730469	481.1241455078125	475.1788635253906	11.909088134765625	449176	34	2.6540110237714116e-05	5.688592329897991e-05	9.755855360300332e-06
fixed_tagyfp_bgz_over_dapi_gate	19	481.1241455078125	492.95416259765625	487.046630859375	11.83001708984375	449176	35	1.633193842280889e-05	0.0001080618829285982	1.8265792026215922e-05
fixed_tagyfp_bgz_over_dapi_gate	20	492.9541931152344	504.6900939941406	498.8306884765625	11.73590087890625	449175	35	3.0737812062398005e-05	6.516317904368174e-05	1.1014587604080746e-05
fixed_tagyfp_bgz_over_dapi_gate	21	504.690185546875	516.2899169921875	510.5061340332031	11.5997314453125	449176	35	3.456949406037373e-05	6.137427344977462e-05	1.0374145667389691e-05
fixed_tagyfp_bgz_over_dapi_gate	22	516.2899169921875	527.7427368164062	522.028076171875	11.45281982421875	449178	35	3.417457120511764e-05	5.668940510911111e-05	9.582258385198753e-06
fixed_tagyfp_bgz_over_dapi_gate	23	527.7427978515625	539.0396728515625	533.406982421875	11.296875	449175	35	3.5943921498723544e-05	5.212365789246577e-05	8.810506247966213e-06
fixed_tagyfp_bgz_over_dapi_gate	24	539.0397338867188	550.175048828125	544.6192016601562	11.13531494140625	449177	35	3.6248134808504674e-05	4.9757953049400525e-05	8.410629145256525e-06
fixed_tagyfp_bgz_over_dapi_gate	25	550.175048828125	561.1417846679688	555.67333984375	10.96673583984375	449183	35	3.756890258565753e-05	4.943605523406763e-05	8.356218483613242e-06
fixed_tagyfp_bgz_over_dapi_gate	26	561.1417846679688	571.9217529296875	566.5469970703125	10.77996826171875	449176	35	3.947168507108602e-05	4.942554285018437e-05	8.354441566419986e-06
fixed_tagyfp_bgz_over_dapi_gate	27	571.9218139648438	582.5209350585938	577.2362670898438	10.59912109375	449175	35	3.8023660772523725e-05	4.9961228844372236e-05	8.444989025857256e-06
fixed_tagyfp_bgz_over_dapi_gate	28	582.5211181640625	592.9810791015625	587.7620239257812	10.4599609375	449175	35	3.654677423290715e-05	5.0444960515260895e-05	8.526754601816953e-06
fixed_tagyfp_bgz_over_dapi_gate	29	592.9811401367188	603.3334350585938	598.1647338867188	10.352294921875	449175	35	3.8220182198399146e-05	4.7129557081378026e-05	7.966349138159425e-06
fixed_tagyfp_bgz_over_dapi_gate	30	603.33349609375	613.6956176757812	608.491943359375	10.36212158203125	449179	35	3.893562583730922e-05	4.9817566488685206e-05	8.420705655626614e-06
fixed_tagyfp_bgz_over_dapi_gate	31	613.6956176757812	624.8627319335938	619.1870727539062	11.1671142578125	449179	35	4.120921833288906e-05	5.2782921957555016e-05	8.921942213886172e-06
fixed_tagyfp_bgz_over_dapi_gate	32	624.8627319335938	636.9986572265625	630.8615112304688	12.13592529296875	449178	35	4.323598744641848e-05	5.821222028645002e-05	9.83966113045738e-06
fixed_tagyfp_bgz_over_dapi_gate	33	636.9986572265625	649.8788452148438	643.389892578125	12.88018798828125	449178	35	4.439319515248436e-05	6.189995175589088e-05	1.0463001518796217e-05
fixed_tagyfp_bgz_over_dapi_gate	34	649.8788452148438	663.2706909179688	656.53564453125	13.391845703125	449176	35	4.3838715412545884e-05	6.831587454194582e-05	1.1547490406925011e-05
fixed_tagyfp_bgz_over_dapi_gate	35	663.270751953125	677.6553344726562	670.266357421875	14.38458251953125	449176	35	3.834773233393207e-05	7.260338225605607e-05	1.2272211484277334e-05
fixed_tagyfp_bgz_over_dapi_gate	36	677.6553344726562	695.1377563476562	686.142578125	17.482421875	449180	35	2.9765096028963204e-05	7.925064904526987e-05	1.3395804646121256e-05
fixed_tagyfp_bgz_over_dapi_gate	37	695.1377563476562	715.669189453125	705.1638793945312	20.53143310546875	449176	35	1.2939110867396915e-05	0.00012574344343444657	2.1254521244567413e-05
fixed_tagyfp_bgz_over_dapi_gate	38	715.6692504882812	738.8082275390625	727.02880859375	23.13897705078125	449177	31	-2.6037370332687715e-05	0.00020707013462526873	3.7190894070096334e-05
