source_path	dest_name	bytes	sha256
FOXF1_bead/results/measurements/live_fixed_small/fixed_ratio_distance_trace_equal_support_across_images.tsv	fixed_ratio_distance_trace_equal_support_across_images.tsv	28152	80b351c169e8b3d82b63211bb226afe9251581a7a77161a08c9e161360991dbf
FOXF1_bead/results/measurements/live_fixed_small/fixed_center_ratio_distance_trace_equal_support_across_images.tsv	fixed_center_ratio_distance_trace_equal_support_across_images.tsv	15767	a8dfe529bad22d2be000f43fbc9a2cd0c1aabb00957bd9ba87d2e38204543336
