source_path	dest_name	bytes	sha256
morphological_quantification_2026-01-02/results/tables/05g_transverse_distance_profiles_merged_summary.tsv	05g_transverse_distance_profiles_merged_summary.tsv	13584	54b6cbfa4b779e8f07f92c7aa2abf1fc676a51ed1125df29bc5caed4edf1a864
morphological_quantification_2026-01-02/results/tables/05g_transverse_distance_profiles_merged_by_file.tsv	05g_transverse_distance_profiles_merged_by_file.tsv	750790	36e1f6f473678aeb4eb7b5c9b6913a092383878528dbd182a2627ef0009dac93
