treatment_key,frame,elapsed_hours,n_scenes,+-_mean,+-_sem,-+_mean,-+_sem,++_mean,++_sem,absolute_hours
14hr_basal,46,7.666666666666667,4,27.25,3.3509948771471842,0.9999999999999976,0.7071067811865462,0.4999999999999988,0.2886751345948122,24.166666666666668
14hr_basal,47,7.833333333333333,4,25.75,3.449033681095813,0.0,0.0,0.7499999999999996,0.478713553878169,24.333333333333332
14hr_basal,48,8.0,4,25.0,3.1091263510296048,0.5,0.5,0.4999999999999991,0.28867513459481237,24.5
14hr_basal,49,8.166666666666666,4,27.25,3.7052890125692852,0.0,0.0,0.7499999999999988,0.4787135538781681,24.666666666666664
14hr_basal,50,8.333333333333334,4,24.5,3.304037933599835,0.0,0.0,0.9999999999999996,0.408248290463863,24.833333333333336
14hr_basal,51,8.5,4,26.249999999999993,2.6259918760981207,0.4999999999999981,0.2886751345948118,0.9999999999999987,0.5773502691896251,25.0
14hr_basal,52,8.666666666666666,4,25.499999999999996,3.5707142142714243,0.49999999999999734,0.2886751345948113,0.749999999999998,0.478713553878168,25.166666666666664
14hr_basal,53,8.833333333333334,4,28.75,4.643543905251677,0.24999999999999975,0.24999999999999975,0.9999999999999994,0.7071067811865472,25.333333333333336
14hr_basal,54,9.0,4,26.0,2.8284271247461885,1.2499999999999991,0.6291528696058952,0.9999999999999989,0.9999999999999988,25.5
14hr_basal,55,9.166666666666666,4,25.749999999999996,2.657536453183663,0.49999999999999994,0.4999999999999999,1.7499999999999996,1.030776406404415,25.666666666666664
14hr_basal,56,9.333333333333334,4,24.75,1.887458608817688,1.4999999999999991,0.8660254037844388,2.2499999999999964,1.6007810593582112,25.833333333333336
14hr_basal,57,9.5,4,28.5,2.7838821814150094,1.2499999999999971,0.2500000000000009,2.7499999999999987,1.7017148213885107,26.0
14hr_basal,58,9.666666666666666,4,29.25,3.6827299656640595,1.4999999999999967,0.2886751345948146,2.9999999999999982,1.4719601443879746,26.166666666666664
14hr_basal,59,9.833333333333334,4,27.0,1.5811388300841898,0.7499999999999964,0.2499999999999988,3.4999999999999973,1.755942292142122,26.333333333333336
14hr_basal,60,10.0,4,27.5,2.598076211353316,1.7499999999999951,0.7499999999999984,2.7499999999999964,1.5478479684172253,26.5
14hr_basal,61,10.166666666666666,4,25.25,0.9464847243000449,0.7499999999999987,0.47871355387816883,3.999999999999999,1.2247448713915894,26.666666666666664
14hr_basal,62,10.333333333333334,4,23.25,1.1086778913041735,0.9999999999999998,0.7071067811865475,3.499999999999999,1.5545631755148028,26.833333333333336
14hr_basal,63,10.5,4,24.5,1.848422751068236,1.2499999999999998,0.7499999999999999,3.4999999999999982,1.1902380714238092,27.0
14hr_basal,64,10.666666666666666,4,24.75,4.366062299143246,0.4999999999999989,0.4999999999999989,4.499999999999997,0.8660254037844384,27.166666666666664
14hr_basal,65,10.833333333333334,4,26.25,4.327720724199595,1.9999999999999982,0.7071067811865467,3.7499999999999987,1.108677891304172,27.333333333333336
14hr_basal,66,11.0,4,23.75,3.8378596465564856,2.249999999999996,0.4787135538781699,4.499999999999997,1.1902380714238086,27.5
14hr_basal,67,11.166666666666666,4,24.0,2.5166114784235827,2.999999999999999,1.779513042005218,5.2499999999999964,0.9464847243000456,27.666666666666664
14hr_basal,68,11.333333333333334,4,26.75,4.007804885470349,2.999999999999996,1.2247448713915896,5.499999999999997,0.6454972243679032,27.833333333333336
14hr_basal,69,11.5,4,26.5,6.144102863722254,1.2499999999999984,0.478713553878169,5.999999999999997,1.4142135623730945,28.0
14hr_basal,70,11.666666666666666,4,27.25,3.4247870980057527,2.999999999999995,0.7071067811865462,6.499999999999996,1.5545631755148028,28.166666666666664
14hr_basal,71,11.833333333333334,4,24.25,3.816084380618438,3.7499999999999947,1.2500000000000002,8.249999999999996,1.6007810593582132,28.333333333333336
14hr_basal,72,12.0,4,25.249999999999993,4.385107372307623,4.2499999999999964,1.3149778198382929,6.499999999999995,1.6583123951776992,28.5
14hr_basal,73,12.166666666666666,4,23.75,5.4829280498653254,4.2499999999999964,1.8427786989579975,9.249999999999996,1.6520189667999168,28.666666666666664
14hr_basal,74,12.333333333333334,4,23.75,4.170831252080733,3.499999999999999,1.322875655532295,10.75,2.249999999999999,28.833333333333336
14hr_basal,75,12.5,4,22.25,3.2242570203588508,5.249999999999997,1.3768926368215246,9.999999999999996,3.188521078284832,29.0
14hr_basal,76,12.666666666666666,4,21.25,2.9825883613622146,3.2499999999999987,1.493039405597409,11.249999999999996,2.657536453183663,29.166666666666664
14hr_basal,77,12.833333333333334,4,20.25,3.424787098005755,3.9999999999999973,1.290994448735806,11.499999999999996,2.872281323269015,29.333333333333336
14hr_basal,78,13.0,4,21.5,4.627814458971607,3.4999999999999973,2.2546248764114463,10.249999999999996,3.705289012569286,29.5
14hr_basal,79,13.166666666666666,4,20.5,4.173328008516305,6.2499999999999964,2.9261749776799073,11.5,3.5237290853109964,29.666666666666664
14hr_basal,80,13.333333333333334,4,17.5,5.008326400438908,7.4999999999999964,2.7537852736430506,15.249999999999996,3.705289012569285,29.833333333333336
14hr_basal,81,13.5,4,20.5,3.968626966596885,4.4999999999999964,1.892969448600091,13.5,2.8431203515386634,30.0
14hr_basal,82,13.666666666666666,4,19.749999999999996,3.1983068437325817,5.499999999999998,2.4999999999999996,11.749999999999998,3.1721443851123805,30.166666666666664
14hr_basal,83,13.833333333333334,4,21.0,4.527692569068709,5.499999999999995,1.8929694486000919,12.999999999999996,2.483277404291889,30.333333333333336
14hr_basal,84,14.0,4,20.5,5.951190357119042,8.499999999999995,1.7078251276599323,11.249999999999998,3.473110997362452,30.5
14hr_basal,85,14.166666666666666,4,20.75,4.956056900399752,7.749999999999999,2.096624270901521,13.249999999999998,1.8874586088176883,30.666666666666664
14hr_basal,86,14.333333333333334,4,19.499999999999996,4.627814458971607,6.2499999999999964,1.701714821388512,14.5,3.378855822118882,30.833333333333336
14hr_basal,87,14.5,4,18.249999999999996,6.737643010232385,9.499999999999996,2.1015867021530825,14.999999999999998,3.9791121287711078,31.0
14hr_basal,88,14.666666666666666,4,21.0,8.06225774829855,6.749999999999998,1.7969882210706527,16.999999999999996,2.4832774042918904,31.166666666666664
14hr_basal,89,14.833333333333334,4,21.749999999999996,6.355771655222781,9.249999999999998,2.7195281453467874,15.499999999999996,2.327373340628157,31.333333333333336
14hr_basal,90,15.0,4,19.999999999999996,6.8434883892159375,10.75,2.1746647251166484,15.999999999999996,3.027650354097491,31.5
14hr_basal,91,15.166666666666666,4,18.249999999999996,7.35272058492637,9.5,1.936491673103709,16.499999999999996,2.466441431158124,31.666666666666664
14hr_basal,92,15.333333333333334,4,18.749999999999996,6.992555565266057,11.499999999999996,4.031128874149276,17.25,3.637192140465865,31.833333333333336
14hr_basal,93,15.5,4,20.0,6.218252702059211,12.249999999999996,2.0155644370746373,16.249999999999996,3.5443617196894563,32.0
14hr_basal,94,15.666666666666666,4,17.999999999999996,6.1508806957486435,12.499999999999996,2.8431203515386643,18.249999999999996,3.944933459514875,32.166666666666664
14hr_basal,95,15.833333333333334,4,20.249999999999996,3.8160843806184364,10.25,2.6575364531836625,17.999999999999996,3.7638632635454043,32.333333333333336
14hr_basal,96,16.0,4,17.999999999999996,4.06201920231798,12.75,2.7801378862687134,19.0,3.488074922742726,32.5
14hr_basal,97,16.166666666666668,4,18.25,5.088794880257342,13.749999999999996,3.7721567659187594,17.499999999999996,3.947573094109004,32.66666666666667
14hr_basal,98,16.333333333333332,4,17.0,2.3452078799117153,15.249999999999996,3.25,20.75,3.4970225430595483,32.83333333333333
14hr_basal,99,16.5,4,17.499999999999996,4.481443219916251,15.999999999999996,3.1091263510296048,20.499999999999996,3.8622100754188233,33.0
14hr_basal,100,16.666666666666668,4,14.999999999999996,1.8708286933869707,16.25,3.326033673912518,20.249999999999996,5.105144464165535,33.16666666666667
14hr_basal,101,16.833333333333332,4,15.25,3.5443617196894572,17.25,4.939213837579149,21.25,3.902456491322698,33.33333333333333
14hr_basal,102,17.0,4,16.75,4.404070087241272,14.25,3.350994877147183,22.0,5.115336417740937,33.5
14hr_basal,103,17.166666666666668,4,15.5,3.752776749732567,18.0,4.18330013267038,23.249999999999996,5.390964663211956,33.66666666666667
14hr_basal,104,17.333333333333332,4,14.75,3.8160843806184372,17.25,4.956056900399752,23.0,5.49241901776136,33.83333333333333
14hr_basal,105,17.5,4,14.999999999999998,4.02077936060494,15.749999999999998,3.8378596465564856,25.25,5.528336096873995,34.0
14hr_basal,106,17.666666666666668,4,15.0,4.222953153106643,15.5,4.9916597106239795,25.5,5.23609269080167,34.16666666666667
14hr_basal,107,17.833333333333332,4,14.75,3.172144385112381,19.25,5.281650625830273,24.75,6.8723479733397275,34.33333333333333
14hr_basal,108,18.0,4,14.499999999999998,3.9264063297965817,19.5,3.9264063297965826,24.499999999999996,6.763874629234342,34.5
14hr_basal,109,18.166666666666668,4,14.75,2.8686524130097504,20.25,6.263319141371184,22.75,5.218157401484425,34.66666666666667
14hr_basal,110,18.333333333333332,4,11.999999999999996,3.807886552931954,17.5,3.6628768293059846,25.25,6.394985014316559,34.83333333333333
14hr_basal,111,18.5,4,11.249999999999996,3.944933459514875,21.5,4.6278144589716055,25.25,7.0636982759269475,35.0
14hr_basal,112,18.666666666666668,4,10.25,3.9660013447635984,18.749999999999993,4.78495907331853,27.0,6.311365409587163,35.16666666666667
14hr_basal,113,18.833333333333332,4,10.749999999999998,3.520771695712936,20.25,3.9660013447635984,27.25,6.908629868987532,35.33333333333333
14hr_basal,114,19.0,4,11.249999999999998,2.9545163168726405,22.25,4.049176871085446,26.25,6.835873511605278,35.5
14hr_basal,115,19.166666666666668,4,11.5,3.122498999199199,23.25,3.065262359624919,25.5,6.35741037425355,35.66666666666667
14hr_basal,116,19.333333333333332,4,11.999999999999998,3.628590176179539,19.999999999999996,2.677063067368169,27.0,7.472170590486632,35.83333333333333
14hr_basal,117,19.5,4,12.249999999999998,4.767511580129268,21.749999999999996,3.682729965664059,27.0,6.271629240742259,36.0
14hr_basal,118,19.666666666666668,4,10.999999999999996,3.807886552931955,22.249999999999996,4.130677910464575,27.5,5.737304826019502,36.16666666666667
14hr_basal,119,19.833333333333332,4,12.249999999999996,3.2499999999999996,23.75,3.944933459514875,30.0,5.84522597225006,36.33333333333333
14hr_basal,120,20.0,4,11.25,2.49582985531199,23.75,4.9560569003997506,29.25,7.364045536705126,36.5
14hr_basal,121,20.166666666666668,4,11.249999999999998,2.05649377987551,24.0,4.760952285695234,28.75,8.0350793399941,36.66666666666667
14hr_basal,122,20.333333333333332,4,11.999999999999998,2.972092416687835,24.5,4.55521678957215,26.749999999999996,7.8142498040438895,36.83333333333333
14hr_basal,123,20.5,4,10.499999999999998,3.0138568866708546,23.75,3.275540667838925,28.5,7.262919523166975,37.0
14hr_basal,124,20.666666666666668,4,11.5,3.2274861218395134,26.0,4.79583152331272,28.25,7.597971220442116,37.16666666666667
14hr_basal,125,20.833333333333332,4,11.25,3.7941841459440706,25.75,4.269562819149833,26.75,8.360372798705411,37.33333333333333
14hr_basal,126,21.0,4,11.499999999999996,3.2787192621510015,25.499999999999996,3.796928583298173,28.499999999999996,8.779711460710615,37.5
14hr_basal,127,21.166666666666668,4,10.75,2.5617376914898995,23.749999999999996,4.784959073318531,30.5,9.169696468985949,37.66666666666667
14hr_basal,128,21.333333333333332,4,9.249999999999996,1.6520189667999179,26.5,4.092676385936225,30.25,8.330416156071276,37.83333333333333
14hr_basal,129,21.5,4,10.499999999999998,3.304037933599834,24.75,3.8378596465564847,28.25,8.919781387455638,38.0
14hr_basal,130,21.666666666666668,4,9.499999999999996,3.0956959368344514,26.0,2.8867513459481278,30.0,8.256310717667223,38.16666666666667
14hr_basal,131,21.833333333333332,4,11.5,2.5000000000000004,23.75,3.4003676271838605,28.5,8.421203397773189,38.33333333333333
14hr_basal,132,22.0,4,9.75,2.4281337140555777,27.25,4.090130397269342,29.0,9.70395108533976,38.5
14hr_basal,133,22.166666666666668,4,9.999999999999996,2.9720924166878344,25.0,5.212165257037297,28.5,9.90370301116372,38.66666666666667
14hr_basal,134,22.333333333333332,4,13.249999999999998,2.2867371223353743,25.75,4.25,28.25,8.557404201430868,38.83333333333333
14hr_basal,135,22.5,4,8.999999999999998,1.2247448713915887,27.0,3.341656275960571,30.5,8.967534034876403,39.0
14hr_basal,136,22.666666666666668,4,9.499999999999996,1.3228756555322945,23.0,1.9578900207451224,32.5,11.736694594305504,39.16666666666667
14hr_basal,137,22.833333333333332,4,10.499999999999996,1.8929694486000905,25.25,3.0652623596249207,27.75,11.621639299169459,39.33333333333333
14hr_basal,138,23.0,4,9.5,2.327373340628157,27.75,4.130677910464577,29.25,10.22558066810878,39.5
14hr_basal,139,23.166666666666668,4,7.9999999999999964,1.5811388300841902,27.25,4.249999999999998,29.0,8.727351641057364,39.66666666666667
14hr_basal,140,23.333333333333332,4,10.249999999999995,1.7969882210706525,24.75,3.4490336810958135,30.499999999999996,9.59600611365652,39.83333333333333
14hr_basal,141,23.5,4,8.249999999999996,1.2500000000000002,30.25,3.902456491322699,29.5,10.21028892833107,40.0
14hr_basal,142,23.666666666666668,4,8.999999999999998,1.7320508075688772,30.0,3.341656275960569,29.0,9.0,40.16666666666667
14hr_basal,143,23.833333333333332,4,5.749999999999996,2.4958298553119884,28.0,2.7386127875258306,32.75,10.17656621852381,40.33333333333333
14hr_basal,144,24.0,4,6.499999999999998,1.6583123951776997,28.5,2.9011491975882016,32.0,10.189864245088515,40.5
14hr_basal,145,24.166666666666668,4,8.249999999999996,1.6520189667999179,30.0,4.79583152331272,28.5,9.22406273468114,40.66666666666667
14hr_basal,146,24.333333333333332,4,7.7499999999999964,1.3149778198382922,27.25,4.3084219849035215,30.25,9.826622003516771,40.83333333333333
14hr_basal,147,24.5,4,7.7499999999999964,1.0307764064044156,30.0,4.08248290463863,30.75,9.911062842433532,41.0
14hr_basal,148,24.666666666666668,4,7.499999999999997,1.7559422921421235,29.75,4.767511580129268,32.25,9.276987657639737,41.16666666666667
14hr_basal,149,24.833333333333332,4,6.749999999999996,2.1360009363293826,31.25,4.989572459974235,29.0,7.905694150420948,41.33333333333333
14hr_basal,150,25.0,4,5.5,0.8660254037844388,32.5,4.9916597106239795,31.75,8.816414615174736,41.5
14hr_basal,151,25.166666666666668,4,5.999999999999999,1.8257418583505538,30.75,4.661455423648998,31.25,8.759518632131941,41.66666666666667
14hr_basal,152,25.333333333333332,4,8.249999999999996,1.75,34.25,5.281650625830273,28.5,7.41057802513857,41.83333333333333
14hr_basal,153,25.5,4,5.749999999999997,1.181453906563151,30.75,4.57119605063416,31.5,8.450838222724812,42.0
14hr_basal,154,25.666666666666668,4,5.4999999999999964,1.9364916731037094,32.0,3.719318934070233,30.25,8.330416156071278,42.16666666666667
14hr_basal,155,25.833333333333332,4,7.499999999999998,1.1902380714238088,31.5,4.645786621588786,30.25,7.498610982486467,42.33333333333333
14hr_basal,156,26.0,4,5.749999999999998,1.5478479684172244,30.25,3.1983068437325803,29.75,6.9447222166668885,42.5
14hr_basal,157,26.166666666666668,4,4.999999999999997,1.4142135623730945,28.75,4.404070087241271,33.25,9.620940702446928,42.66666666666667
14hr_basal,158,26.333333333333332,4,6.2499999999999964,2.3935677693908453,31.0,3.6742346141747664,29.5,7.772815877574014,42.83333333333333
14hr_basal,159,26.5,4,7.499999999999997,1.258305739211791,30.5,3.796928583298171,30.5,10.41233243162485,43.0
14hr_basal,160,26.666666666666668,4,5.9999999999999964,2.677063067368169,33.75,3.944933459514875,28.0,9.119576013536303,43.16666666666667
14hr_basal,161,26.833333333333332,4,6.499999999999998,2.598076211353315,34.0,4.02077936060494,31.75,9.707170888918494,43.33333333333333
14hr_basal,162,27.0,4,5.9999999999999964,0.7071067811865474,33.0,3.719318934070233,30.0,9.246621004453464,43.5
14hr_basal,163,27.166666666666668,4,5.999999999999998,1.0801234497346437,34.25,3.772156765918758,29.75,9.885806323546232,43.66666666666667
14hr_basal,164,27.333333333333332,4,6.499999999999999,1.6583123951777008,32.25,3.4247870980057513,31.75,8.439737357682802,43.83333333333333
14hr_basal,165,27.5,4,6.9999999999999964,1.779513042005217,34.75,3.614208073700241,29.749999999999996,9.446119132567969,44.0
14hr_basal,166,27.666666666666668,4,6.7499999999999964,1.9311050377094108,31.0,3.415650255319866,30.5,8.0156097709407,44.16666666666667
14hr_basal,167,27.833333333333332,4,5.7499999999999964,2.462214450449027,34.75,2.286737122335373,31.25,8.750000000000002,44.33333333333333
14hr_basal,168,28.0,4,6.999999999999997,2.5495097567963927,36.25,2.1360009363293826,29.5,9.151502608861561,44.5
14hr_basal,169,28.166666666666668,4,5.749999999999998,1.7499999999999996,36.75,2.6575364531836625,29.25,7.792892060504025,44.66666666666667
14hr_basal,170,28.333333333333332,4,5.25,2.358495283014151,38.0,3.082207001484489,30.5,8.66506395437064,44.83333333333333
14hr_basal,171,28.5,4,6.249999999999996,2.0966242709015197,36.25,3.145764348029478,34.25,10.011451776174455,45.0
14hr_basal,172,28.666666666666668,4,5.4999999999999964,2.5331140255951095,36.25,4.802343178074636,31.75,10.788690065681436,45.16666666666667
14hr_basal,173,28.833333333333332,4,6.7499999999999964,2.8394541729001355,40.5,5.267826876426369,29.75,9.446119132567972,45.33333333333333
14hr_basal,174,29.0,4,7.4999999999999964,2.53311402559511,39.0,5.431390245600107,32.0,11.202678251204041,45.5
14hr_basal,175,29.166666666666668,4,7.749999999999998,2.2867371223353743,40.25,4.714781719938544,30.0,11.8673220792786,45.66666666666667
14hr_basal,176,29.333333333333332,4,6.749999999999998,2.7801378862687125,40.5,4.213074886588179,29.749999999999996,11.19802810022074,45.83333333333333
14hr_basal,177,29.5,4,5.749999999999998,2.594063736045564,39.25,3.8160843806184364,29.249999999999996,10.780963160435464,46.0
14hr_basal,178,29.666666666666668,4,5.7499999999999964,2.7499999999999987,38.0,3.366501646120692,31.25,11.564132767599425,46.16666666666667
14hr_basal,179,29.833333333333332,4,6.249999999999995,2.358495283014151,42.25,4.269562819149833,30.25,12.195456804345898,46.33333333333333
14hr_basal,180,30.0,4,5.7499999999999964,2.8394541729001355,42.25,5.186119294167202,28.75,10.435316637904826,46.5
14hr_basal,181,30.166666666666668,4,4.9999999999999964,2.70801280154532,39.25,5.234102915814068,32.0,10.03327796219494,46.66666666666667
14hr_basal,182,30.333333333333332,4,5.499999999999998,1.5545631755148033,41.75,6.0328959325794225,30.5,10.103629710818451,46.83333333333333
14hr_basal,183,30.5,4,4.999999999999997,2.041241452319314,42.75,5.25,30.75,10.656570742973557,47.0
14hr_basal,184,30.666666666666668,4,6.249999999999997,3.4247870980057513,43.0,6.013872850889571,30.749999999999996,9.058835465996719,47.16666666666667
14hr_basal,185,30.833333333333332,4,4.499999999999998,2.327373340628157,45.0,6.258327785172863,30.999999999999996,10.824355254086344,47.33333333333333
14hr_basal,186,31.0,4,5.999999999999996,2.345207879911715,44.25,5.893145736079048,32.0,10.024968827881711,47.5
14hr_basal,187,31.166666666666668,4,6.249999999999998,3.010398644698073,43.75,4.836923953643819,32.25,11.499094167223202,47.66666666666667
14hr_basal,188,31.333333333333332,4,5.499999999999998,2.254624876411448,45.75,3.9449334595148744,31.0,11.052903087726168,47.83333333333333
14hr_basal,189,31.5,4,7.249999999999998,2.174664725116647,48.5,6.639528095680697,30.25,11.820709228581281,48.0
14hr_basal,190,31.666666666666668,4,5.749999999999997,2.25,45.5,6.739188873051909,32.5,12.426450284239126,48.16666666666667
14hr_basal,191,31.833333333333332,4,6.749999999999996,2.2499999999999982,44.75,5.406400527769532,30.25,10.339044120871781,48.33333333333333
14hr_basal,192,32.0,4,6.499999999999996,2.3979157616563582,49.25,6.860211367006122,31.5,11.500000000000002,48.5
14hr_basal,193,32.166666666666664,4,7.4999999999999964,2.1794494717703348,48.75,5.588306243099662,30.5,12.182637919049663,48.666666666666664
14hr_basal,194,32.333333333333336,4,5.499999999999994,1.7559422921421208,50.0,4.8131763593978825,30.749999999999996,11.678862672937521,48.833333333333336
14hr_basal,195,32.5,4,5.499999999999997,2.254624876411445,52.5,7.511102892829167,32.25,11.2129017951049,49.0
14hr_basal,196,32.666666666666664,4,5.999999999999996,1.0801234497346415,53.5,7.354137157636736,29.75,9.724325169388363,49.166666666666664
14hr_basal,197,32.833333333333336,4,5.249999999999996,1.887458608817687,55.25,7.531876702832214,30.0,10.400320507881798,49.333333333333336
14hr_basal,198,33.0,4,5.999999999999998,1.4719601443879742,52.25,5.543389456520863,32.25,13.609892235674266,49.5
14hr_basal,199,33.166666666666664,4,5.7499999999999964,1.4930394055974094,53.75,5.05593710403917,32.25,12.044189470445904,49.666666666666664
14hr_basal,200,33.333333333333336,4,5.2499999999999964,1.4361406616345078,50.0,3.719318934070233,33.25,12.808688457449499,49.833333333333336
14hr_basal,201,33.5,4,6.2499999999999964,1.973786547054502,57.25,4.269562819149833,30.25,12.195456804345898,50.0
14hr_basal,202,33.666666666666664,4,6.499999999999995,1.3228756555322934,56.0,4.636809247747851,29.749999999999996,11.834800378544625,50.166666666666664
14hr_basal,203,33.833333333333336,4,6.249999999999997,1.5478479684172262,55.75,6.2366524140225525,29.25,11.100863329789563,50.333333333333336
14hr_basal,204,34.0,4,5.999999999999997,1.0801234497346432,55.5,4.991659710623977,28.5,10.897247358851683,50.5
