treatment_key,frame,elapsed_time_hours,n_scenes,foxf1_bgsub_mean_mean,foxf1_bgsub_mean_sem,bmp4_bgsub_mean_mean,bmp4_bgsub_mean_sem,absolute_hours
14hr_basal,47,7.833333333333333,4,14.733720156288822,2.5934171416911496,31.465935565238723,0.949731664603901,24.333333333333332
14hr_basal,48,8.0,4,15.627854463802471,2.011225090546621,31.76533150437824,1.4846835898546384,24.5
14hr_basal,49,8.166666666666666,4,16.730101136724326,2.136609917744417,31.79622210516337,1.1715919055337163,24.666666666666664
14hr_basal,50,8.333333333333334,4,16.126867557064372,2.0944210030303956,34.15181168553897,2.1220792942978988,24.833333333333336
14hr_basal,51,8.5,4,14.655074523559758,2.184566465852063,33.376476952593386,2.275929721203218,25.0
14hr_basal,52,8.666666666666666,4,14.653906522210853,2.0150157330504452,33.04558103441278,1.9510915544471095,25.166666666666664
14hr_basal,53,8.833333333333334,4,12.47662320731877,1.196982509272486,33.275946803170314,1.0987811927261808,25.333333333333336
14hr_basal,54,9.0,4,13.222519668745074,1.6795408067689779,33.70903127527145,2.048005432962324,25.5
14hr_basal,55,9.166666666666666,4,15.129564001059777,1.5556932085912039,34.607474703538415,1.490793147740117,25.666666666666664
14hr_basal,56,9.333333333333334,4,14.894060576645414,2.3221599308398586,35.06728994673241,2.1915256687220164,25.833333333333336
14hr_basal,57,9.5,4,15.22893634149336,1.5749911201831381,35.33763937032406,2.6739728553624906,26.0
14hr_basal,58,9.666666666666666,4,13.926926934031815,1.2370689551530283,34.83938141466338,2.4948610652081276,26.166666666666664
14hr_basal,59,9.833333333333334,4,14.912372461051952,1.519145292267573,35.398435321562076,3.099022089678668,26.333333333333336
14hr_basal,60,10.0,4,14.861616738711017,2.7919297424606584,34.81067112292967,2.7259270690624144,26.5
14hr_basal,61,10.166666666666666,4,16.383180749213807,1.4612992407378582,38.61633111814305,1.9580968267736603,26.666666666666664
14hr_basal,62,10.333333333333334,4,16.362367777076816,1.276605672302992,36.09380573643912,3.0227413643034273,26.833333333333336
14hr_basal,63,10.5,4,14.452943981750115,0.7200027251843469,37.61836640778446,3.0592795312426695,27.0
14hr_basal,64,10.666666666666666,4,16.05179881210948,0.7430526229642258,37.08147378334653,3.6508502116715698,27.166666666666664
14hr_basal,65,10.833333333333334,4,16.66021099009133,0.6256782422317752,39.89792766693275,2.3698828658006277,27.333333333333336
14hr_basal,66,11.0,4,15.512459040666524,0.9186857859945837,40.408169369829025,3.647416158149739,27.5
14hr_basal,67,11.166666666666666,4,15.519899278584429,1.95785175430342,41.01880819195779,4.00760373541899,27.666666666666664
14hr_basal,68,11.333333333333334,4,16.116273815954436,1.6256839303251487,43.380819600087946,4.134735629081689,27.833333333333336
14hr_basal,69,11.5,4,17.523409765005244,0.9620744042432994,43.806749272936244,4.355749824446102,28.0
14hr_basal,70,11.666666666666666,4,15.411392470716347,2.0315937312593735,43.27285324750587,5.227122485807994,28.166666666666664
14hr_basal,71,11.833333333333334,4,14.732332654593344,1.4218774785559432,44.02654272425856,5.377784407443956,28.333333333333336
14hr_basal,72,12.0,4,14.32031558485546,1.512445730264644,44.75022699982383,5.557278963916794,28.5
14hr_basal,73,12.166666666666666,4,16.1435622193876,1.6396335513367808,48.18055877430321,5.7143609288628605,28.666666666666664
14hr_basal,74,12.333333333333334,4,16.030205618241407,1.5971920048126258,49.46021344566404,5.5275943622335815,28.833333333333336
14hr_basal,75,12.5,4,15.334643165205968,2.18250934552092,50.74536267018904,6.746859255942105,29.0
14hr_basal,76,12.666666666666666,4,16.149861042050514,1.6543101728732714,50.001367741529336,7.556482783326852,29.166666666666664
14hr_basal,77,12.833333333333334,4,16.43634929685024,1.6844335719123966,53.75411607898348,6.993423639706852,29.333333333333336
14hr_basal,78,13.0,4,15.884093843080501,1.3032630020646043,50.924858531809406,8.939838820470897,29.5
14hr_basal,79,13.166666666666666,4,15.844752371408308,1.5095063225915053,53.02631684772528,8.916466348307985,29.666666666666664
14hr_basal,80,13.333333333333334,4,16.909310951937663,3.058664956079285,53.18230045537597,7.37490721232067,29.833333333333336
14hr_basal,81,13.5,4,17.116839032027983,1.8838548550738994,55.53716135562717,9.097976844731901,30.0
14hr_basal,82,13.666666666666666,4,16.932758386969823,2.152986012816387,55.13300104220809,9.748520866183025,30.166666666666664
14hr_basal,83,13.833333333333334,4,16.863609623485292,2.035910130774813,55.226355690863954,6.79470427846273,30.333333333333336
14hr_basal,84,14.0,4,17.784287540537484,2.79847706124158,59.45817014503325,10.963738676524114,30.5
14hr_basal,85,14.166666666666666,4,18.461487959269164,2.671178647083735,60.41374748275386,11.316975632462176,30.666666666666664
14hr_basal,86,14.333333333333334,4,17.72677895944374,2.2196696920133125,61.16918872007902,12.61287728867053,30.833333333333336
14hr_basal,87,14.5,4,17.493915044717276,2.281448027632312,61.72038498411057,14.176628318625971,31.0
14hr_basal,88,14.666666666666666,4,18.228349035039397,3.229347053250806,65.3785733240578,13.174957796107833,31.166666666666664
14hr_basal,89,14.833333333333334,4,18.589632216266605,3.383936284664267,64.93258969475608,11.547276181925412,31.333333333333336
14hr_basal,90,15.0,4,18.316783790857457,3.220283249385533,68.79194995908621,14.348626776902362,31.5
14hr_basal,91,15.166666666666666,4,20.242694967716,2.8924201038098345,75.30600990325905,15.577777853691677,31.666666666666664
14hr_basal,92,15.333333333333334,4,17.848563453770105,2.545839016392381,72.29012305775692,15.5819274185739,31.833333333333336
14hr_basal,93,15.5,4,19.51600116772688,3.2929097104900324,75.7872260674993,14.278069403170411,32.0
14hr_basal,94,15.666666666666666,4,19.856363112145832,3.415178645920219,77.9635543410766,13.326433005819597,32.166666666666664
14hr_basal,95,15.833333333333334,4,20.178095388640415,3.486331786108757,73.10713380473791,11.259551868746687,32.333333333333336
14hr_basal,96,16.0,4,22.61262349130476,3.5909545030483025,81.79348019878763,12.874906552760777,32.5
14hr_basal,97,16.166666666666668,4,21.141078040230454,3.6601344385929324,81.82673396367147,18.382466929662804,32.66666666666667
14hr_basal,98,16.333333333333332,4,21.23564573300076,3.5048136989776237,84.12639406308494,15.12342129440195,32.83333333333333
14hr_basal,99,16.5,4,21.506971559855202,3.1642000642791657,92.34959126026152,15.650851520676134,33.0
14hr_basal,100,16.666666666666668,4,22.12288215421903,4.139200272087584,90.83512759124903,14.147765912184832,33.16666666666667
14hr_basal,101,16.833333333333332,4,21.4489273503309,3.3477987943520735,97.21934081013976,16.754097236783203,33.33333333333333
14hr_basal,102,17.0,4,23.85098340288418,4.614315297195931,95.99252812989651,22.458935212050772,33.5
14hr_basal,103,17.166666666666668,4,22.31396510447098,3.6495376573915936,100.3715900988152,19.953807303802446,33.66666666666667
14hr_basal,104,17.333333333333332,4,23.616754037474358,4.262553083446862,106.94321594423047,19.81187824804459,33.83333333333333
14hr_basal,105,17.5,4,24.273719197876765,3.7260639264252475,113.14439313999858,18.658081036537588,34.0
14hr_basal,106,17.666666666666668,4,23.902160746562785,3.8148997055507192,114.54533361328134,19.112298384573794,34.16666666666667
14hr_basal,107,17.833333333333332,4,23.295079935804573,3.9771741301013086,110.41804113997347,21.008577827156458,34.33333333333333
14hr_basal,108,18.0,4,22.52462115427428,3.428317019205215,114.3200050651609,20.359726812638485,34.5
14hr_basal,109,18.166666666666668,4,23.3484580317102,3.734623015560858,113.79013381359175,15.77476762281941,34.66666666666667
14hr_basal,110,18.333333333333332,4,22.826916809347004,3.5637935474922102,116.16280688986824,20.98311615631427,34.83333333333333
14hr_basal,111,18.5,4,22.12347430249891,3.9219897267836035,112.5291493709576,22.65713410962857,35.0
14hr_basal,112,18.666666666666668,4,22.64318483683875,3.872748976809673,124.80058474429626,20.02362454598627,35.16666666666667
14hr_basal,113,18.833333333333332,4,23.397532232838294,3.7713636920189995,117.01563221665111,21.325094523053867,35.33333333333333
14hr_basal,114,19.0,4,21.756583403990344,3.5496431450796053,113.99012100686775,23.328748803654012,35.5
14hr_basal,115,19.166666666666668,4,24.721232339062475,6.079269405011491,127.16037811731098,24.3972236633993,35.66666666666667
14hr_basal,116,19.333333333333332,4,22.709126897864472,5.374884465005838,131.8794935394094,24.10092716653597,35.83333333333333
14hr_basal,117,19.5,4,24.091524975798983,5.034171246133426,133.01963733424236,25.063917309855487,36.0
14hr_basal,118,19.666666666666668,4,24.083918672149835,5.077332658341282,129.8186070979366,24.274299718410237,36.16666666666667
14hr_basal,119,19.833333333333332,4,22.99414057732812,4.728126014026421,133.77759551272575,19.460466479208197,36.33333333333333
14hr_basal,120,20.0,4,22.184057572091632,4.099795482537343,130.07390846289624,18.616586020731468,36.5
14hr_basal,121,20.166666666666668,4,22.741025426463377,4.15808690535321,137.82698740218365,19.07439476341743,36.66666666666667
14hr_basal,122,20.333333333333332,4,22.407917461393815,3.9646300496720293,128.68521902487907,18.885529809563483,36.83333333333333
14hr_basal,123,20.5,4,22.439951335468507,3.6020730830379284,143.61041257167216,19.428334679656732,37.0
14hr_basal,124,20.666666666666668,4,22.947027753005507,5.107492910646263,149.03263482819168,22.113370267598057,37.16666666666667
14hr_basal,125,20.833333333333332,4,21.490103770823417,3.7724088234129085,136.67766968150133,22.558294456435867,37.33333333333333
14hr_basal,126,21.0,4,23.341458150449533,6.223649703960435,144.59372697500297,25.435189926494633,37.5
14hr_basal,127,21.166666666666668,4,24.148284498698743,6.179894072044943,154.08060011024483,21.23218404598294,37.66666666666667
14hr_basal,128,21.333333333333332,4,23.94722577571055,6.172655894782686,158.52611585693558,22.452229541002524,37.83333333333333
14hr_basal,129,21.5,4,24.318485686479725,6.571516183905369,157.88900008485612,25.759178278317894,38.0
14hr_basal,130,21.666666666666668,4,21.69579445303769,4.423013981649559,151.26974727074642,15.877831194162384,38.16666666666667
14hr_basal,131,21.833333333333332,4,23.378276341296708,3.864243132135554,154.91513331379284,24.863951171303363,38.33333333333333
14hr_basal,132,22.0,4,21.917769799109344,4.455873711864476,155.90582556141402,17.097384051906353,38.5
14hr_basal,133,22.166666666666668,4,22.421709443321433,4.3657470011104795,150.8726332802696,21.37505845630735,38.66666666666667
14hr_basal,134,22.333333333333332,4,22.13262936882944,3.713902104388978,153.72046696011506,25.44471583677081,38.83333333333333
14hr_basal,135,22.5,4,25.326819733008282,6.388040502966288,170.97179650697996,19.12827999678304,39.0
14hr_basal,136,22.666666666666668,4,24.869678599580226,6.253441124694807,164.23356784534488,27.50070301776364,39.16666666666667
14hr_basal,137,22.833333333333332,4,23.870116596755786,6.059717575502758,157.81707198107267,27.213030396939384,39.33333333333333
14hr_basal,138,23.0,4,24.050116900319363,5.9351876064320415,170.22540571038974,22.01705289808299,39.5
14hr_basal,139,23.166666666666668,4,24.803296841489963,6.648987352098152,166.69706336368017,24.536895311457222,39.66666666666667
14hr_basal,140,23.333333333333332,4,26.04045368289352,5.963186081724404,179.67411786026236,31.058595145717117,39.83333333333333
14hr_basal,141,23.5,4,23.92306567127993,5.527051602940506,171.04329649651385,25.78940091796451,40.0
14hr_basal,142,23.666666666666668,4,25.87441840780967,5.477354580678696,178.87076829686032,28.578069041606287,40.16666666666667
14hr_basal,143,23.833333333333332,4,26.68873642603556,5.39852145129315,201.77366935074326,26.479827445016458,40.33333333333333
14hr_basal,144,24.0,4,25.326651313998738,5.471254072160883,186.5210409715114,23.62520551121186,40.5
14hr_basal,145,24.166666666666668,4,27.25778959587616,6.3278599558245165,187.94018094788112,27.776066971845857,40.66666666666667
14hr_basal,146,24.333333333333332,4,27.60477707164692,5.773241689648994,190.52472206846187,19.323737703086813,40.83333333333333
14hr_basal,147,24.5,4,25.54314875046378,5.722149698148448,198.75100829987,23.093512739245277,41.0
14hr_basal,148,24.666666666666668,4,25.390955765137818,5.6707674243511645,202.20389646799902,19.547340216882823,41.16666666666667
14hr_basal,149,24.833333333333332,4,25.136412119320887,4.855230491627523,218.71000424708177,18.826371384444844,41.33333333333333
14hr_basal,150,25.0,4,23.021405447157143,4.071768485674492,206.5815365563923,18.08036112564998,41.5
14hr_basal,151,25.166666666666668,4,25.438333333228663,5.3886648673394175,214.95624237236692,11.089953933074238,41.66666666666667
14hr_basal,152,25.333333333333332,4,24.000721744525165,5.092670413030964,202.85337107593105,18.349356849182577,41.83333333333333
14hr_basal,153,25.5,4,25.627535310502235,5.291340951893788,205.00515738240767,14.829857701077477,42.0
14hr_basal,154,25.666666666666668,4,29.635486383409862,9.682903776327645,222.65685252710486,10.73694643204682,42.16666666666667
14hr_basal,155,25.833333333333332,4,28.008357216625,7.083419236826902,221.38307429088286,17.34252435657979,42.33333333333333
14hr_basal,156,26.0,4,28.10315664860076,7.18739688972965,227.4686388992859,17.28342312225685,42.5
14hr_basal,157,26.166666666666668,4,25.424927873106718,4.014760240587757,232.21473851184206,24.6321688447681,42.66666666666667
14hr_basal,158,26.333333333333332,4,25.370687552659266,4.629969853157024,228.51850425157542,18.94529061528456,42.83333333333333
14hr_basal,159,26.5,4,26.060504911677,4.292366736731844,232.72530014319779,21.23094501527395,43.0
14hr_basal,160,26.666666666666668,4,26.045046334809808,4.405427077807859,239.39611409438223,22.846628929052006,43.16666666666667
14hr_basal,161,26.833333333333332,4,25.691257552766874,3.9762184692510143,235.38935914309593,17.085961703358368,43.33333333333333
14hr_basal,162,27.0,4,27.030983404412922,4.732926589026292,242.1163130709341,14.690763915391205,43.5
14hr_basal,163,27.166666666666668,4,27.29378503325296,5.78791166865153,247.02951230899347,21.37825820715078,43.66666666666667
14hr_basal,164,27.333333333333332,4,28.678493868517396,7.271106679343267,259.5478471073603,27.186747939817288,43.83333333333333
14hr_basal,165,27.5,4,24.979026719436007,6.251046773679567,251.6972846877511,11.580263492827589,44.0
14hr_basal,166,27.666666666666668,4,26.246158842143046,5.986472333511226,261.90956877635927,16.351478203338154,44.16666666666667
14hr_basal,167,27.833333333333332,4,28.645869493850793,5.941122764494539,268.38947222353903,17.401345479308134,44.33333333333333
14hr_basal,168,28.0,4,29.681583390778364,7.319770002355703,263.72082286220865,13.60331570244189,44.5
14hr_basal,169,28.166666666666668,4,29.86629107631158,6.379158719113531,271.6331472912967,13.551218340706182,44.66666666666667
14hr_basal,170,28.333333333333332,4,27.17199431108834,7.195496920663152,273.47104555437835,18.479080930948445,44.83333333333333
14hr_basal,171,28.5,4,27.914475320051885,7.454359394975332,273.5302128801957,25.6245298315352,45.0
14hr_basal,172,28.666666666666668,4,28.648609284481168,8.425394247617188,276.8377816491954,22.598581975105667,45.16666666666667
14hr_basal,173,28.833333333333332,4,28.580392175163325,10.054295175676662,270.1545755098103,11.149498557428634,45.33333333333333
14hr_basal,174,29.0,4,30.47242992894544,7.356248500981386,284.67550357443315,14.82679525664014,45.5
14hr_basal,175,29.166666666666668,4,28.209661205256516,6.356770442908471,262.080156718999,11.915479506910296,45.66666666666667
14hr_basal,176,29.333333333333332,4,28.72219171672937,5.9434795068689565,285.12011157029673,14.69710335243184,45.83333333333333
14hr_basal,177,29.5,4,28.532905672285587,5.396569391019574,282.8604656423131,19.991486532058342,46.0
14hr_basal,178,29.666666666666668,4,29.71191385965901,5.96405779173004,275.51844257719017,15.529816847404765,46.16666666666667
14hr_basal,179,29.833333333333332,4,28.808327261046546,6.589207628026179,281.8342844041192,18.548178809707377,46.33333333333333
14hr_basal,180,30.0,4,28.98812242770729,6.555061955498089,284.04841055607244,18.27915489655979,46.5
14hr_basal,181,30.166666666666668,4,29.06807722214918,5.72276319094448,298.88702010409344,21.76204621963119,46.66666666666667
14hr_basal,182,30.333333333333332,4,29.26124565223521,6.217850185584956,295.06679296207466,11.891127399293936,46.83333333333333
14hr_basal,183,30.5,4,28.585711076502328,5.792135514677319,304.1382421606281,11.946675290137346,47.0
14hr_basal,184,30.666666666666668,4,28.336969118984406,5.571519899075817,304.3198274352028,13.025634979601767,47.16666666666667
14hr_basal,185,30.833333333333332,4,26.71555982470729,5.491778993798351,293.6800509774473,5.719551937571197,47.33333333333333
14hr_basal,186,31.0,4,27.424399951293744,5.194693080860104,315.81864717059125,12.60298073962903,47.5
14hr_basal,187,31.166666666666668,4,26.70429396641921,5.5578422895852615,320.215408117156,16.96709825739345,47.66666666666667
14hr_basal,188,31.333333333333332,4,25.752061276311956,6.226912773380798,308.2519961712477,15.89050393845152,47.83333333333333
14hr_basal,189,31.5,4,25.920285831951354,5.804424573282642,293.98736351338135,14.731012077667351,48.0
14hr_basal,190,31.666666666666668,4,25.15897231493932,5.613789938982346,304.7151942602226,12.44861379489018,48.16666666666667
14hr_basal,191,31.833333333333332,4,26.766426234086634,6.039060706909041,320.1916576747466,13.32946912168789,48.33333333333333
14hr_basal,192,32.0,4,25.170384670506852,5.641464057698673,314.5548052370492,19.80160876715497,48.5
14hr_basal,193,32.166666666666664,4,24.950895634149347,5.636758376087654,303.316074635365,14.473745182812946,48.666666666666664
14hr_basal,194,32.333333333333336,4,24.917589299466872,6.039652802155796,312.3006491438292,10.978638905408612,48.833333333333336
14hr_basal,195,32.5,4,26.967521307514303,5.398270099248443,321.9251689198981,12.051515764384476,49.0
14hr_basal,196,32.666666666666664,4,26.55211309372804,5.953228305602034,330.88921471474396,14.656529878943722,49.166666666666664
14hr_basal,197,32.833333333333336,4,26.44987201951868,5.566993335825032,329.06169509799633,16.155282364522325,49.333333333333336
14hr_basal,198,33.0,4,24.494048480624976,6.868442958911885,331.49626774906665,20.5926151368904,49.5
14hr_basal,199,33.166666666666664,4,25.28704863707424,7.43111272366678,330.2068286388352,19.687705557215203,49.666666666666664
14hr_basal,200,33.333333333333336,4,26.21697873276939,8.247055959081903,333.65612863089456,15.088969776182383,49.833333333333336
14hr_basal,201,33.5,4,26.002577181047563,8.812983688978532,321.31637277203157,17.235585952628714,50.0
14hr_basal,202,33.666666666666664,4,26.265939006603112,8.0383530915088,312.5947031942613,14.542154756195094,50.166666666666664
14hr_basal,203,33.833333333333336,4,26.683325023555682,8.483368220765897,317.76968341665724,17.359017599453747,50.333333333333336
14hr_basal,204,34.0,4,26.75163615743622,9.27284305117635,316.76006280313896,5.964011554369419,50.5
14hr_basal,205,34.166666666666664,4,25.654724877358703,9.294497695353728,320.08434079466656,11.161282361852788,50.666666666666664
14hr_basal,206,34.333333333333336,4,25.149694785124723,9.095672939854047,303.6468753827233,5.601617641735074,50.833333333333336
14hr_basal,207,34.5,4,27.516803207243647,10.492007878858352,320.09080440626263,4.965593867121606,51.0
14hr_basal,208,34.666666666666664,4,26.54655519222799,10.017176161007391,327.7839588152123,6.919936376815592,51.166666666666664
14hr_basal,209,34.833333333333336,4,27.215150779455733,10.233364929393847,320.8823478070707,12.027986336006334,51.333333333333336
14hr_basal,210,35.0,4,26.389224439603154,10.607701223731606,313.7059654507127,11.76198187450446,51.5
14hr_basal,211,35.166666666666664,4,27.92406111092034,11.392443275303354,318.6269238646987,10.233116498876266,51.666666666666664
14hr_basal,212,35.333333333333336,4,28.148445232060496,11.469664882609443,319.7249530345849,11.280157559740386,51.833333333333336
14hr_basal,213,35.5,4,28.30916560059231,11.696471798212862,330.77443470357696,11.693144440741525,52.0
14hr_basal,214,35.666666666666664,4,26.426487656300623,9.91903590201671,328.46349378746584,7.747864124291774,52.166666666666664
14hr_basal,215,35.833333333333336,4,26.275979208764678,9.430157463818041,334.421661244223,11.696100511349037,52.333333333333336
14hr_basal,216,36.0,4,25.81428289784803,10.17219751625327,342.0266379240659,6.466998873070076,52.5
14hr_basal,217,36.166666666666664,4,27.492237031046514,10.838619896794233,329.9655912639172,7.542422094522846,52.666666666666664
14hr_basal,218,36.333333333333336,4,27.675227733822222,10.137470198997235,342.0932672556968,9.46541655395414,52.833333333333336
14hr_basal,219,36.5,4,27.832906225032023,10.120685395805735,331.48320324785783,8.786449245165366,53.0
14hr_basal,220,36.666666666666664,4,27.8891711390325,10.603105000885009,346.13209417635005,11.779986750795684,53.166666666666664
14hr_basal,221,36.833333333333336,4,27.24649063507556,9.529662324295355,348.74707021316806,16.311899456344197,53.333333333333336
14hr_basal,222,37.0,4,26.540410732779662,8.655028148711827,356.382404840271,18.756278757079503,53.5
14hr_basal,223,37.166666666666664,4,27.06987858057339,10.295043491835841,368.28721506175714,18.4378971342363,53.666666666666664
14hr_basal,224,37.333333333333336,4,26.63911986365849,10.024240289415783,358.0093153864434,19.404754704500768,53.833333333333336
14hr_basal,225,37.5,4,26.648250144496473,10.032275257371154,364.0450027243076,19.502525892909514,54.0
14hr_basal,226,37.666666666666664,4,27.575990842021948,10.779433155678358,350.422301380329,14.308445993696255,54.166666666666664
14hr_basal,227,37.833333333333336,4,26.53638912340503,10.23987331204649,341.0418612923316,14.142144246678079,54.333333333333336
14hr_basal,228,38.0,4,26.972544433190862,10.546650748288462,348.7314026874046,13.055798689507606,54.5
14hr_basal,229,38.166666666666664,4,25.623649304080566,9.909354135239413,345.4099167390824,12.4635892265366,54.666666666666664
14hr_basal,230,38.333333333333336,4,26.0890031861224,10.049151716952457,352.2316283446239,13.155532541745181,54.833333333333336
14hr_basal,231,38.5,4,25.29657031729746,10.732229151799421,345.47920293396396,11.736906445587548,55.0
14hr_basal,232,38.666666666666664,4,25.616046042494055,9.887229147415663,365.9542630470353,15.54014779948197,55.166666666666664
14hr_basal,233,38.833333333333336,4,26.80834181051398,10.332058324418787,351.57960700007965,14.123184206963606,55.333333333333336
14hr_basal,234,39.0,4,26.188957845672345,9.868617014621904,360.99340674178694,17.137811621963287,55.5
14hr_basal,235,39.166666666666664,4,25.50300548462559,9.306466590622112,362.25246417391463,13.908084294625244,55.666666666666664
14hr_basal,236,39.333333333333336,4,25.62165283257962,10.50062226272617,362.9637061080477,12.474100734980013,55.833333333333336
14hr_basal,237,39.5,4,26.866271308207953,10.667416834232382,355.8463631734935,10.067505501892116,56.0
14hr_basal,238,39.666666666666664,4,26.96658804099656,10.280871377487314,363.37080084061506,13.803746592680286,56.166666666666664
14hr_basal,239,39.833333333333336,4,27.579898643191882,11.265690196934758,362.35636824792823,16.05010617154439,56.333333333333336
14hr_basal,240,40.0,4,29.56040038205238,13.007033529642234,358.8689523681734,15.62843884170675,56.5
14hr_basal,241,40.166666666666664,4,28.274727252743215,11.468539393854215,362.88164887501904,15.223707992971649,56.666666666666664
