source_path	dest_name	bytes	sha256
FOXF1_BMP4_3d_timelapse/results/tables/05_cooperativity_halfmax_times.tsv	05_cooperativity_halfmax_times.tsv	64265	4544229bfb4218d6af489f4d5810585a5a308da1212979231cfaeacb60ef0805
FOXF1_BMP4_3d_timelapse/results/tables/04b_background_stability_outliers.tsv	04b_background_stability_outliers.tsv	6454	4b950adb2a82d03b23229077d4a466b59502394e2a66362c065193a9a0640aee
